,0
19906,OT_ENSG00000278654
19907,OT_ENSG00000279403
19908,OT_ENSG00000279488
19909,OT_ENSG00000282458
19910,OT_ENSG00000283695
19911,OT_ENSG00000284380
19912,OT_ENSG00000284601
19913,OT_ENSG00000285545
19914,OT_ENSG00000286063
19915,OT_ENSG00000286187
19916,OT_ENSG00000286211
19917,OT_ENSG00000286579
19918,OT_ENSG00000287001
19919,OT_ENSG00000287629
19920,OT_ENSG00000287822
19921,OT_ENSG00000288557
19922,OT_ENSG00000178429
19923,OT_ENSG00000179157
19924,OT_ENSG00000194297
19925,OT_ENSG00000200206
19926,OT_ENSG00000201433
19927,OT_ENSG00000201690
19928,OT_ENSG00000202172
19929,OT_ENSG00000202445
19930,OT_ENSG00000206760
19931,OT_ENSG00000207101
19932,OT_ENSG00000207810
19933,OT_ENSG00000207993
19934,OT_ENSG00000213197
19935,OT_ENSG00000214200
19936,OT_ENSG00000222394
19937,OT_ENSG00000222506
19938,OT_ENSG00000223973
19939,OT_ENSG00000224367
19940,OT_ENSG00000224978
19941,OT_ENSG00000225006
19942,OT_ENSG00000225516
19943,OT_ENSG00000225531
19944,OT_ENSG00000226016
19945,OT_ENSG00000226098
19946,OT_ENSG00000226375
19947,OT_ENSG00000226707
19948,OT_ENSG00000226947
19949,OT_ENSG00000227148
19950,OT_ENSG00000227693
19951,OT_ENSG00000228085
19952,OT_ENSG00000228118
19953,OT_ENSG00000228518
19954,OT_ENSG00000228666
19955,OT_ENSG00000229857
19956,OT_ENSG00000230321
19957,OT_ENSG00000231715
19958,OT_ENSG00000232000
19959,OT_ENSG00000232260
19960,OT_ENSG00000232889
19961,OT_ENSG00000233114
19962,OT_ENSG00000233662
19963,OT_ENSG00000235572
19964,OT_ENSG00000235628
19965,OT_ENSG00000236068
19966,OT_ENSG00000236576
19967,OT_ENSG00000236828
19968,OT_ENSG00000237090
19969,OT_ENSG00000237163
19970,OT_ENSG00000237214
19971,OT_ENSG00000238645
19972,OT_ENSG00000239528
19973,OT_ENSG00000239661
19974,OT_ENSG00000240034
19975,OT_ENSG00000240179
19976,OT_ENSG00000240246
19977,OT_ENSG00000241494
19978,OT_ENSG00000242103
19979,OT_ENSG00000242182
19980,OT_ENSG00000242423
19981,OT_ENSG00000249553
19982,OT_ENSG00000249731
19983,OT_ENSG00000249768
19984,OT_ENSG00000250838
19985,OT_ENSG00000251035
19986,OT_ENSG00000251814
19987,OT_ENSG00000252347
19988,OT_ENSG00000252948
19989,OT_ENSG00000253283
19990,OT_ENSG00000254215
19991,OT_ENSG00000254823
19992,OT_ENSG00000254857
19993,OT_ENSG00000254874
19994,OT_ENSG00000255605
19995,OT_ENSG00000256256
19996,OT_ENSG00000257135
19997,OT_ENSG00000257253
19998,OT_ENSG00000257268
19999,OT_ENSG00000257639
20000,OT_ENSG00000258393
20001,OT_ENSG00000258448
20002,OT_ENSG00000258511
20003,OT_ENSG00000258906
20004,OT_ENSG00000259633
20005,OT_ENSG00000259789
20006,OT_ENSG00000260382
20007,OT_ENSG00000260644
20008,OT_ENSG00000260796
20009,OT_ENSG00000260868
20010,OT_ENSG00000261196
20011,OT_ENSG00000263897
20012,OT_ENSG00000264725
20013,OT_ENSG00000265164
20014,OT_ENSG00000267036
20015,OT_ENSG00000267116
20016,OT_ENSG00000267355
20017,OT_ENSG00000267770
20018,OT_ENSG00000267815
20019,OT_ENSG00000268847
20020,OT_ENSG00000270749
20021,OT_ENSG00000271418
20022,OT_ENSG00000271526
20023,OT_ENSG00000271704
20024,OT_ENSG00000271871
20025,OT_ENSG00000272472
20026,OT_ENSG00000273402
20027,OT_ENSG00000273613
20028,OT_ENSG00000274835
20029,OT_ENSG00000275929
20030,OT_ENSG00000275968
20031,OT_ENSG00000276054
20032,OT_ENSG00000276471
20033,OT_ENSG00000276680
20034,OT_ENSG00000277565
20035,OT_ENSG00000278060
20036,OT_ENSG00000278469
20037,OT_ENSG00000278581
20038,OT_ENSG00000278935
20039,OT_ENSG00000279703
20040,OT_ENSG00000280331
20041,OT_ENSG00000280416
20042,OT_ENSG00000282404
20043,OT_ENSG00000282440
20044,OT_ENSG00000283483
20045,OT_ENSG00000283972
20046,OT_ENSG00000284328
20047,OT_ENSG00000284586
20048,OT_ENSG00000284617
20049,OT_ENSG00000286020
20050,OT_ENSG00000286023
20051,OT_ENSG00000286089
20052,OT_ENSG00000286128
20053,OT_ENSG00000286177
20054,OT_ENSG00000286273
20055,OT_ENSG00000286394
20056,OT_ENSG00000286419
20057,OT_ENSG00000286457
20058,OT_ENSG00000286627
20059,OT_ENSG00000287510
20060,OT_ENSG00000288559
20061,OT_ENSG00000288566
20062,OT_ENSG00000288718
20063,OT_ENSG00000186743
20064,OT_ENSG00000196114
20065,OT_ENSG00000199709
20066,OT_ENSG00000199867
20067,OT_ENSG00000200525
20068,OT_ENSG00000201109
20069,OT_ENSG00000202216
20070,OT_ENSG00000202251
20071,OT_ENSG00000203280
20072,OT_ENSG00000207279
20073,OT_ENSG00000207281
20074,OT_ENSG00000207303
20075,OT_ENSG00000207754
20076,OT_ENSG00000211875
20077,OT_ENSG00000212371
20078,OT_ENSG00000213361
20079,OT_ENSG00000214093
20080,OT_ENSG00000214628
20081,OT_ENSG00000216762
20082,OT_ENSG00000218980
20083,OT_ENSG00000223158
20084,OT_ENSG00000224107
20085,OT_ENSG00000225037
20086,OT_ENSG00000225238
20087,OT_ENSG00000225381
20088,OT_ENSG00000225726
20089,OT_ENSG00000227091
20090,OT_ENSG00000227304
20091,OT_ENSG00000227563
20092,OT_ENSG00000228086
20093,OT_ENSG00000228829
20094,OT_ENSG00000229503
20095,OT_ENSG00000229703
20096,OT_ENSG00000230001
20097,OT_ENSG00000230035
20098,OT_ENSG00000230226
20099,OT_ENSG00000230779
20100,OT_ENSG00000231447
20101,OT_ENSG00000231458
20102,OT_ENSG00000232069
20103,OT_ENSG00000232455
20104,OT_ENSG00000232994
20105,OT_ENSG00000233010
20106,OT_ENSG00000233129
20107,OT_ENSG00000233430
20108,OT_ENSG00000233754
20109,OT_ENSG00000234791
20110,OT_ENSG00000235240
20111,OT_ENSG00000235352
20112,OT_ENSG00000236580
20113,OT_ENSG00000237138
20114,OT_ENSG00000237618
20115,OT_ENSG00000237818
20116,OT_ENSG00000237924
20117,OT_ENSG00000238181
20118,OT_ENSG00000238554
20119,OT_ENSG00000239008
20120,OT_ENSG00000241807
20121,OT_ENSG00000242661
20122,OT_ENSG00000244712
20123,OT_ENSG00000248480
20124,OT_ENSG00000249506
20125,OT_ENSG00000249515
20126,OT_ENSG00000249661
20127,OT_ENSG00000249928
20128,OT_ENSG00000249944
20129,OT_ENSG00000249963
20130,OT_ENSG00000249997
20131,OT_ENSG00000250577
20132,OT_ENSG00000250756
20133,OT_ENSG00000251013
20134,OT_ENSG00000251398
20135,OT_ENSG00000251891
20136,OT_ENSG00000251971
20137,OT_ENSG00000252460
20138,OT_ENSG00000252562
20139,OT_ENSG00000253292
20140,OT_ENSG00000253657
20141,OT_ENSG00000254844
20142,OT_ENSG00000254885
20143,OT_ENSG00000255295
20144,OT_ENSG00000255356
20145,OT_ENSG00000255520
20146,OT_ENSG00000256312
20147,OT_ENSG00000257381
20148,OT_ENSG00000257389
20149,OT_ENSG00000258304
20150,OT_ENSG00000258891
20151,OT_ENSG00000259149
20152,OT_ENSG00000259271
20153,OT_ENSG00000259579
20154,OT_ENSG00000259773
20155,OT_ENSG00000260582
20156,OT_ENSG00000260610
20157,OT_ENSG00000261330
20158,OT_ENSG00000261379
20159,OT_ENSG00000262818
20160,OT_ENSG00000263652
20161,OT_ENSG00000264131
20162,OT_ENSG00000264534
20163,OT_ENSG00000264737
20164,OT_ENSG00000264892
20165,OT_ENSG00000265373
20166,OT_ENSG00000265432
20167,OT_ENSG00000266329
20168,OT_ENSG00000266433
20169,OT_ENSG00000267075
20170,OT_ENSG00000269102
20171,OT_ENSG00000270811
20172,OT_ENSG00000270850
20173,OT_ENSG00000270997
20174,OT_ENSG00000271230
20175,OT_ENSG00000271343
20176,OT_ENSG00000271351
20177,OT_ENSG00000271462
20178,OT_ENSG00000271563
20179,OT_ENSG00000271899
20180,OT_ENSG00000272112
20181,OT_ENSG00000272478
20182,OT_ENSG00000273571
20183,OT_ENSG00000274044
20184,OT_ENSG00000274561
20185,OT_ENSG00000275475
20186,OT_ENSG00000275747
20187,OT_ENSG00000276208
20188,OT_ENSG00000276348
20189,OT_ENSG00000276353
20190,OT_ENSG00000276562
20191,OT_ENSG00000276810
20192,OT_ENSG00000277228
20193,OT_ENSG00000277465
20194,OT_ENSG00000277746
20195,OT_ENSG00000278215
20196,OT_ENSG00000279160
20197,OT_ENSG00000279594
20198,OT_ENSG00000279640
20199,OT_ENSG00000280177
20200,OT_ENSG00000280199
20201,OT_ENSG00000282418
20202,OT_ENSG00000283409
20203,OT_ENSG00000284191
20204,OT_ENSG00000284658
20205,OT_ENSG00000284689
20206,OT_ENSG00000285730
20207,OT_ENSG00000286009
20208,OT_ENSG00000286074
20209,OT_ENSG00000286130
20210,OT_ENSG00000286275
20211,OT_ENSG00000286276
20212,OT_ENSG00000286341
20213,OT_ENSG00000287198
20214,OT_ENSG00000287861
20215,OT_ENSG00000287967
20216,OT_ENSG00000288035
20217,OT_ENSG00000288235
20218,OT_ENSG00000288584
20219,OT_ENSG00000288623
20220,OT_ENSG00000201368
20221,OT_ENSG00000201727
20222,OT_ENSG00000201806
20223,OT_ENSG00000202188
20224,OT_ENSG00000202343
20225,OT_ENSG00000202347
20226,OT_ENSG00000202358
20227,OT_ENSG00000207214
20228,OT_ENSG00000207645
20229,OT_ENSG00000212414
20230,OT_ENSG00000212951
20231,OT_ENSG00000213519
20232,OT_ENSG00000213525
20233,OT_ENSG00000213772
20234,OT_ENSG00000213943
20235,OT_ENSG00000214561
20236,OT_ENSG00000215206
20237,OT_ENSG00000216721
20238,OT_ENSG00000219993
20239,OT_ENSG00000221387
20240,OT_ENSG00000223060
20241,OT_ENSG00000223086
20242,OT_ENSG00000223787
20243,OT_ENSG00000224747
20244,OT_ENSG00000226048
20245,OT_ENSG00000226080
20246,OT_ENSG00000227040
20247,OT_ENSG00000227056
20248,OT_ENSG00000227311
20249,OT_ENSG00000227923
20250,OT_ENSG00000228944
20251,OT_ENSG00000228957
20252,OT_ENSG00000229254
20253,OT_ENSG00000229275
20254,OT_ENSG00000230219
20255,OT_ENSG00000230434
20256,OT_ENSG00000231409
20257,OT_ENSG00000232121
20258,OT_ENSG00000232400
20259,OT_ENSG00000233020
20260,OT_ENSG00000234143
20261,OT_ENSG00000234758
20262,OT_ENSG00000234805
20263,OT_ENSG00000235170
20264,OT_ENSG00000235861
20265,OT_ENSG00000236052
20266,OT_ENSG00000236145
20267,OT_ENSG00000236874
20268,OT_ENSG00000236889
20269,OT_ENSG00000237225
20270,OT_ENSG00000237790
20271,OT_ENSG00000238150
20272,OT_ENSG00000238942
20273,OT_ENSG00000240427
20274,OT_ENSG00000241861
20275,OT_ENSG00000242121
20276,OT_ENSG00000242222
20277,OT_ENSG00000242440
20278,OT_ENSG00000242537
20279,OT_ENSG00000243521
20280,OT_ENSG00000243761
20281,OT_ENSG00000244540
20282,OT_ENSG00000246575
20283,OT_ENSG00000248134
20284,OT_ENSG00000248403
20285,OT_ENSG00000248585
20286,OT_ENSG00000248724
20287,OT_ENSG00000249210
20288,OT_ENSG00000249620
20289,OT_ENSG00000250221
20290,OT_ENSG00000250227
20291,OT_ENSG00000250229
20292,OT_ENSG00000250825
20293,OT_ENSG00000251376
20294,OT_ENSG00000251513
20295,OT_ENSG00000251960
20296,OT_ENSG00000252627
20297,OT_ENSG00000252766
20298,OT_ENSG00000253167
20299,OT_ENSG00000253303
20300,OT_ENSG00000253392
20301,OT_ENSG00000253675
20302,OT_ENSG00000254303
20303,OT_ENSG00000254317
20304,OT_ENSG00000255107
20305,OT_ENSG00000256077
20306,OT_ENSG00000256181
20307,OT_ENSG00000256723
20308,OT_ENSG00000257998
20309,OT_ENSG00000258623
20310,OT_ENSG00000259199
20311,OT_ENSG00000259204
20312,OT_ENSG00000259252
20313,OT_ENSG00000259397
20314,OT_ENSG00000259730
20315,OT_ENSG00000260689
20316,OT_ENSG00000261537
20317,OT_ENSG00000262049
20318,OT_ENSG00000263321
20319,OT_ENSG00000263405
20320,OT_ENSG00000263575
20321,OT_ENSG00000264272
20322,OT_ENSG00000264319
20323,OT_ENSG00000264423
20324,OT_ENSG00000264539
20325,OT_ENSG00000265018
20326,OT_ENSG00000265588
20327,OT_ENSG00000265845
20328,OT_ENSG00000266676
20329,OT_ENSG00000266961
20330,OT_ENSG00000267756
20331,OT_ENSG00000267761
20332,OT_ENSG00000267772
20333,OT_ENSG00000268575
20334,OT_ENSG00000268742
20335,OT_ENSG00000270570
20336,OT_ENSG00000271228
20337,OT_ENSG00000271781
20338,OT_ENSG00000272040
20339,OT_ENSG00000272831
20340,OT_ENSG00000272848
20341,OT_ENSG00000273704
20342,OT_ENSG00000274231
20343,OT_ENSG00000274654
20344,OT_ENSG00000274996
20345,OT_ENSG00000275502
20346,OT_ENSG00000275678
20347,OT_ENSG00000276098
20348,OT_ENSG00000276929
20349,OT_ENSG00000277000
20350,OT_ENSG00000277670
20351,OT_ENSG00000277748
20352,OT_ENSG00000278478
20353,OT_ENSG00000278942
20354,OT_ENSG00000279124
20355,OT_ENSG00000279276
20356,OT_ENSG00000279474
20357,OT_ENSG00000279672
20358,OT_ENSG00000279840
20359,OT_ENSG00000283050
20360,OT_ENSG00000283438
20361,OT_ENSG00000283631
20362,OT_ENSG00000284186
20363,OT_ENSG00000284641
20364,OT_ENSG00000284999
20365,OT_ENSG00000286347
20366,OT_ENSG00000287185
20367,OT_ENSG00000287246
20368,OT_ENSG00000287443
20369,OT_ENSG00000288716
20370,OT_ENSG00000159904
20371,OT_ENSG00000182351
20372,OT_ENSG00000199025
20373,OT_ENSG00000199322
20374,OT_ENSG00000199620
20375,OT_ENSG00000200086
20376,OT_ENSG00000200360
20377,OT_ENSG00000200446
20378,OT_ENSG00000201942
20379,OT_ENSG00000202051
20380,OT_ENSG00000202082
20381,OT_ENSG00000203402
20382,OT_ENSG00000206911
20383,OT_ENSG00000211491
20384,OT_ENSG00000212024
20385,OT_ENSG00000212374
20386,OT_ENSG00000213664
20387,OT_ENSG00000213962
20388,OT_ENSG00000214552
20389,OT_ENSG00000218424
20390,OT_ENSG00000219881
20391,OT_ENSG00000222024
20392,OT_ENSG00000222267
20393,OT_ENSG00000222383
20394,OT_ENSG00000222627
20395,OT_ENSG00000222755
20396,OT_ENSG00000223438
20397,OT_ENSG00000223890
20398,OT_ENSG00000224482
20399,OT_ENSG00000224494
20400,OT_ENSG00000225345
20401,OT_ENSG00000225455
20402,OT_ENSG00000225549
20403,OT_ENSG00000226147
20404,OT_ENSG00000226259
20405,OT_ENSG00000226515
20406,OT_ENSG00000226541
20407,OT_ENSG00000227271
20408,OT_ENSG00000227368
20409,OT_ENSG00000227784
20410,OT_ENSG00000228034
20411,OT_ENSG00000228175
20412,OT_ENSG00000228897
20413,OT_ENSG00000229724
20414,OT_ENSG00000229835
20415,OT_ENSG00000230362
20416,OT_ENSG00000230418
20417,OT_ENSG00000230449
20418,OT_ENSG00000230735
20419,OT_ENSG00000230820
20420,OT_ENSG00000231476
20421,OT_ENSG00000231665
20422,OT_ENSG00000231981
20423,OT_ENSG00000232174
20424,OT_ENSG00000234203
20425,OT_ENSG00000234792
20426,OT_ENSG00000234918
20427,OT_ENSG00000235105
20428,OT_ENSG00000235511
20429,OT_ENSG00000236395
20430,OT_ENSG00000236420
20431,OT_ENSG00000236475
20432,OT_ENSG00000237183
20433,OT_ENSG00000237407
20434,OT_ENSG00000238256
20435,OT_ENSG00000239200
20436,OT_ENSG00000239356
20437,OT_ENSG00000239615
20438,OT_ENSG00000239809
20439,OT_ENSG00000240590
20440,OT_ENSG00000241941
20441,OT_ENSG00000242176
20442,OT_ENSG00000243389
20443,OT_ENSG00000248750
20444,OT_ENSG00000248773
20445,OT_ENSG00000250144
20446,OT_ENSG00000250186
20447,OT_ENSG00000250734
20448,OT_ENSG00000251811
20449,OT_ENSG00000252881
20450,OT_ENSG00000252942
20451,OT_ENSG00000253967
20452,OT_ENSG00000254532
20453,OT_ENSG00000254668
20454,OT_ENSG00000254674
20455,OT_ENSG00000254686
20456,OT_ENSG00000255199
20457,OT_ENSG00000256674
20458,OT_ENSG00000257523
20459,OT_ENSG00000257674
20460,OT_ENSG00000258549
20461,OT_ENSG00000258552
20462,OT_ENSG00000259002
20463,OT_ENSG00000259123
20464,OT_ENSG00000259427
20465,OT_ENSG00000259475
20466,OT_ENSG00000259962
20467,OT_ENSG00000261135
20468,OT_ENSG00000261398
20469,OT_ENSG00000261730
20470,OT_ENSG00000262995
20471,OT_ENSG00000263627
20472,OT_ENSG00000263698
20473,OT_ENSG00000263794
20474,OT_ENSG00000264379
20475,OT_ENSG00000264833
20476,OT_ENSG00000265069
20477,OT_ENSG00000265374
20478,OT_ENSG00000265841
20479,OT_ENSG00000266050
20480,OT_ENSG00000266140
20481,OT_ENSG00000266466
20482,OT_ENSG00000266707
20483,OT_ENSG00000267223
20484,OT_ENSG00000267406
20485,OT_ENSG00000267498
20486,OT_ENSG00000267582
20487,OT_ENSG00000269776
20488,OT_ENSG00000270200
20489,OT_ENSG00000270723
20490,OT_ENSG00000270832
20491,OT_ENSG00000271041
20492,OT_ENSG00000271202
20493,OT_ENSG00000272439
20494,OT_ENSG00000272948
20495,OT_ENSG00000272983
20496,OT_ENSG00000273464
20497,OT_ENSG00000273719
20498,OT_ENSG00000274210
20499,OT_ENSG00000275720
20500,OT_ENSG00000275773
20501,OT_ENSG00000276639
20502,OT_ENSG00000276894
20503,OT_ENSG00000276897
20504,OT_ENSG00000277870
20505,OT_ENSG00000279724
20506,OT_ENSG00000280261
20507,OT_ENSG00000280904
20508,OT_ENSG00000282697
20509,OT_ENSG00000282927
20510,OT_ENSG00000283680
20511,OT_ENSG00000284332
20512,OT_ENSG00000284564
20513,OT_ENSG00000285016
20514,OT_ENSG00000285662
20515,OT_ENSG00000286310
20516,OT_ENSG00000286694
20517,OT_ENSG00000286744
20518,OT_ENSG00000286970
20519,OT_ENSG00000287070
20520,OT_ENSG00000287194
20521,OT_ENSG00000287481
20522,OT_ENSG00000287483
20523,OT_ENSG00000287689
20524,OT_ENSG00000287719
20525,OT_ENSG00000287799
20526,OT_ENSG00000287941
20527,OT_ENSG00000288052
20528,OT_ENSG00000108452
20529,OT_ENSG00000186234
20530,OT_ENSG00000199454
20531,OT_ENSG00000199645
20532,OT_ENSG00000199705
20533,OT_ENSG00000199773
20534,OT_ENSG00000200291
20535,OT_ENSG00000200560
20536,OT_ENSG00000200738
20537,OT_ENSG00000200860
20538,OT_ENSG00000200906
20539,OT_ENSG00000200975
20540,OT_ENSG00000201390
20541,OT_ENSG00000201689
20542,OT_ENSG00000203437
20543,OT_ENSG00000206637
20544,OT_ENSG00000206974
20545,OT_ENSG00000207644
20546,OT_ENSG00000212181
20547,OT_ENSG00000213169
20548,OT_ENSG00000213179
20549,OT_ENSG00000213211
20550,OT_ENSG00000213470
20551,OT_ENSG00000213526
20552,OT_ENSG00000213667
20553,OT_ENSG00000215819
20554,OT_ENSG00000217495
20555,OT_ENSG00000220447
20556,OT_ENSG00000220506
20557,OT_ENSG00000222160
20558,OT_ENSG00000222500
20559,OT_ENSG00000222536
20560,OT_ENSG00000222585
20561,OT_ENSG00000224288
20562,OT_ENSG00000224376
20563,OT_ENSG00000225437
20564,OT_ENSG00000226116
20565,OT_ENSG00000226823
20566,OT_ENSG00000226904
20567,OT_ENSG00000229142
20568,OT_ENSG00000229976
20569,OT_ENSG00000230337
20570,OT_ENSG00000230375
20571,OT_ENSG00000231166
20572,OT_ENSG00000231542
20573,OT_ENSG00000231586
20574,OT_ENSG00000231701
20575,OT_ENSG00000234318
20576,OT_ENSG00000234895
20577,OT_ENSG00000235705
20578,OT_ENSG00000236678
20579,OT_ENSG00000237205
20580,OT_ENSG00000237406
20581,OT_ENSG00000237548
20582,OT_ENSG00000237717
20583,OT_ENSG00000238754
20584,OT_ENSG00000238788
20585,OT_ENSG00000238793
20586,OT_ENSG00000238832
20587,OT_ENSG00000240211
20588,OT_ENSG00000243071
20589,OT_ENSG00000243304
20590,OT_ENSG00000243410
20591,OT_ENSG00000243775
20592,OT_ENSG00000243905
20593,OT_ENSG00000244278
20594,OT_ENSG00000244301
20595,OT_ENSG00000248418
20596,OT_ENSG00000248962
20597,OT_ENSG00000249197
20598,OT_ENSG00000251051
20599,OT_ENSG00000251223
20600,OT_ENSG00000252333
20601,OT_ENSG00000252623
20602,OT_ENSG00000252659
20603,OT_ENSG00000252908
20604,OT_ENSG00000253439
20605,OT_ENSG00000253610
20606,OT_ENSG00000253772
20607,OT_ENSG00000253926
20608,OT_ENSG00000254002
20609,OT_ENSG00000254029
20610,OT_ENSG00000254569
20611,OT_ENSG00000254577
20612,OT_ENSG00000254683
20613,OT_ENSG00000254804
20614,OT_ENSG00000254902
20615,OT_ENSG00000255041
20616,OT_ENSG00000255314
20617,OT_ENSG00000255467
20618,OT_ENSG00000256851
20619,OT_ENSG00000257663
20620,OT_ENSG00000258112
20621,OT_ENSG00000258325
20622,OT_ENSG00000259367
20623,OT_ENSG00000259588
20624,OT_ENSG00000260033
20625,OT_ENSG00000260984
20626,OT_ENSG00000261320
20627,OT_ENSG00000262267
20628,OT_ENSG00000262533
20629,OT_ENSG00000263382
20630,OT_ENSG00000263515
20631,OT_ENSG00000263750
20632,OT_ENSG00000265521
20633,OT_ENSG00000266507
20634,OT_ENSG00000266614
20635,OT_ENSG00000267106
20636,OT_ENSG00000267579
20637,OT_ENSG00000267834
20638,OT_ENSG00000269662
20639,OT_ENSG00000269901
20640,OT_ENSG00000270646
20641,OT_ENSG00000271350
20642,OT_ENSG00000272800
20643,OT_ENSG00000274015
20644,OT_ENSG00000274351
20645,OT_ENSG00000274598
20646,OT_ENSG00000274927
20647,OT_ENSG00000275144
20648,OT_ENSG00000275655
20649,OT_ENSG00000275860
20650,OT_ENSG00000276158
20651,OT_ENSG00000276221
20652,OT_ENSG00000276522
20653,OT_ENSG00000276623
20654,OT_ENSG00000276631
20655,OT_ENSG00000276722
20656,OT_ENSG00000278529
20657,OT_ENSG00000279121
20658,OT_ENSG00000279357
20659,OT_ENSG00000279669
20660,OT_ENSG00000279972
20661,OT_ENSG00000280124
20662,OT_ENSG00000280419
20663,OT_ENSG00000282863
20664,OT_ENSG00000283202
20665,OT_ENSG00000283281
20666,OT_ENSG00000284142
20667,OT_ENSG00000284557
20668,OT_ENSG00000284620
20669,OT_ENSG00000284629
20670,OT_ENSG00000285177
20671,OT_ENSG00000285697
20672,OT_ENSG00000285806
20673,OT_ENSG00000286156
20674,OT_ENSG00000286157
20675,OT_ENSG00000286472
20676,OT_ENSG00000286874
20677,OT_ENSG00000286879
20678,OT_ENSG00000286927
20679,OT_ENSG00000286948
20680,OT_ENSG00000287096
20681,OT_ENSG00000287538
20682,OT_ENSG00000287898
20683,OT_ENSG00000288669
20684,OT_ENSG00000187762
20685,OT_ENSG00000188646
20686,OT_ENSG00000199132
20687,OT_ENSG00000199223
20688,OT_ENSG00000200555
20689,OT_ENSG00000201648
20690,OT_ENSG00000204754
20691,OT_ENSG00000204780
20692,OT_ENSG00000206640
20693,OT_ENSG00000206824
20694,OT_ENSG00000211574
20695,OT_ENSG00000212204
20696,OT_ENSG00000212257
20697,OT_ENSG00000212354
20698,OT_ENSG00000212392
20699,OT_ENSG00000213188
20700,OT_ENSG00000213740
20701,OT_ENSG00000213770
20702,OT_ENSG00000214754
20703,OT_ENSG00000215692
20704,OT_ENSG00000215720
20705,OT_ENSG00000216060
20706,OT_ENSG00000221390
20707,OT_ENSG00000221491
20708,OT_ENSG00000222426
20709,OT_ENSG00000223576
20710,OT_ENSG00000224516
20711,OT_ENSG00000224560
20712,OT_ENSG00000224908
20713,OT_ENSG00000224971
20714,OT_ENSG00000225242
20715,OT_ENSG00000225316
20716,OT_ENSG00000226233
20717,OT_ENSG00000226273
20718,OT_ENSG00000226573
20719,OT_ENSG00000226769
20720,OT_ENSG00000226943
20721,OT_ENSG00000227309
20722,OT_ENSG00000227713
20723,OT_ENSG00000227777
20724,OT_ENSG00000227825
20725,OT_ENSG00000228489
20726,OT_ENSG00000228937
20727,OT_ENSG00000229242
20728,OT_ENSG00000229836
20729,OT_ENSG00000229977
20730,OT_ENSG00000230631
20731,OT_ENSG00000230846
20732,OT_ENSG00000231047
20733,OT_ENSG00000231622
20734,OT_ENSG00000232499
20735,OT_ENSG00000233626
20736,OT_ENSG00000234107
20737,OT_ENSG00000234170
20738,OT_ENSG00000235432
20739,OT_ENSG00000236004
20740,OT_ENSG00000236327
20741,OT_ENSG00000236461
20742,OT_ENSG00000236946
20743,OT_ENSG00000237758
20744,OT_ENSG00000238297
20745,OT_ENSG00000239207
20746,OT_ENSG00000240602
20747,OT_ENSG00000241654
20748,OT_ENSG00000242280
20749,OT_ENSG00000243355
20750,OT_ENSG00000244128
20751,OT_ENSG00000244244
20752,OT_ENSG00000247775
20753,OT_ENSG00000248444
20754,OT_ENSG00000249129
20755,OT_ENSG00000251430
20756,OT_ENSG00000251896
20757,OT_ENSG00000251924
20758,OT_ENSG00000252510
20759,OT_ENSG00000252784
20760,OT_ENSG00000253606
20761,OT_ENSG00000254475
20762,OT_ENSG00000254567
20763,OT_ENSG00000254586
20764,OT_ENSG00000254825
20765,OT_ENSG00000255117
20766,OT_ENSG00000255156
20767,OT_ENSG00000255232
20768,OT_ENSG00000255411
20769,OT_ENSG00000256006
20770,OT_ENSG00000256056
20771,OT_ENSG00000256737
20772,OT_ENSG00000256902
20773,OT_ENSG00000256955
20774,OT_ENSG00000257094
20775,OT_ENSG00000258460
20776,OT_ENSG00000258485
20777,OT_ENSG00000258788
20778,OT_ENSG00000258981
20779,OT_ENSG00000259196
20780,OT_ENSG00000259435
20781,OT_ENSG00000259915
20782,OT_ENSG00000260041
20783,OT_ENSG00000260479
20784,OT_ENSG00000260566
20785,OT_ENSG00000260894
20786,OT_ENSG00000261793
20787,OT_ENSG00000262848
20788,OT_ENSG00000263529
20789,OT_ENSG00000264452
20790,OT_ENSG00000267053
20791,OT_ENSG00000267258
20792,OT_ENSG00000267327
20793,OT_ENSG00000267356
20794,OT_ENSG00000268209
20795,OT_ENSG00000268442
20796,OT_ENSG00000268845
20797,OT_ENSG00000268992
20798,OT_ENSG00000269796
20799,OT_ENSG00000270296
20800,OT_ENSG00000270526
20801,OT_ENSG00000270685
20802,OT_ENSG00000270780
20803,OT_ENSG00000270814
20804,OT_ENSG00000272021
20805,OT_ENSG00000272230
20806,OT_ENSG00000272795
20807,OT_ENSG00000272843
20808,OT_ENSG00000273980
20809,OT_ENSG00000274024
20810,OT_ENSG00000275352
20811,OT_ENSG00000275443
20812,OT_ENSG00000276502
20813,OT_ENSG00000277053
20814,OT_ENSG00000277084
20815,OT_ENSG00000278108
20816,OT_ENSG00000279458
20817,OT_ENSG00000279507
20818,OT_ENSG00000279677
20819,OT_ENSG00000280272
20820,OT_ENSG00000281941
20821,OT_ENSG00000282268
20822,OT_ENSG00000283622
20823,OT_ENSG00000284259
20824,OT_ENSG00000286025
20825,OT_ENSG00000286294
20826,OT_ENSG00000286413
20827,OT_ENSG00000286489
20828,OT_ENSG00000286900
20829,OT_ENSG00000287270
20830,OT_ENSG00000287309
20831,OT_ENSG00000287585
20832,OT_ENSG00000287616
20833,OT_ENSG00000287682
20834,OT_ENSG00000287691
20835,OT_ENSG00000287847
20836,OT_ENSG00000287904
20837,OT_ENSG00000288022
20838,OT_ENSG00000200132
